Sample	posterior	likelihood	prior	treeLikelihood.AMR-seqsim	treeHeight.t:AMR-seqsim	treeLength.t:AMR-seqsim	Tree.t:AMR-seqsim.count_Resistant_to_Sensitive	Tree.t:AMR-seqsim.count_Sensitive_to_Resistant	Tree.t:AMR-seqsim.count_Resistant	Tree.t:AMR-seqsim.count_Sensitive	rootTypeLogger.t:AMR-seqsim	R0.t:AMR-seqsim1	R0.t:AMR-seqsim2	samplingProportion.t:AMR-seqsim1	samplingProportion.t:AMR-seqsim2	samplingProportion.t:AMR-seqsim3	samplingProportion.t:AMR-seqsim4	becomeUninfectiousRate.t:AMR-seqsim1	becomeUninfectiousRate.t:AMR-seqsim2	rateMatrix.t:AMR-seqsim1	rateMatrix.t:AMR-seqsim2	geo-frequencies.t:AMR-seqsim1	geo-frequencies.t:AMR-seqsim2	clockRate.c:AMR-seqsim	kappa.s:AMR-seqsim	freqParameter.s:AMR-seqsim1	freqParameter.s:AMR-seqsim2	freqParameter.s:AMR-seqsim3	freqParameter.s:AMR-seqsim4
477000	-8938.002712635534	-8520.846152443404	-417.15656019212975	-8520.846152443404	9.860946332153304	210.59905252982344	94	67	1	99	0	0.03444368697673014	3.652200329037603	0.0	0.32066690641315865	0.0	0.30011393934111436	0.4690579161340622	0.4690579161340622	0.6506700087095508	0.8370669524386349	0.2214153063979911	0.7785846936020092	0.0049217283744141666	2.4194789611474126	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
478000	-8941.654057238346	-8527.610799481818	-414.0432577565286	-8527.610799481818	10.120181790127534	209.95094360765302	89	62	1	99	0	0.020916505419361187	3.5188185670660705	0.0	0.3199334960895771	0.0	0.3951687868908536	0.4658495518463394	0.4658495518463394	0.6498611580977144	0.8851618654155	0.2214153063979911	0.7785846936020092	0.004757949381795546	2.4194789611474126	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
479000	-8950.739690923647	-8530.119207316819	-420.6204836068288	-8530.119207316819	10.229725185791445	210.66344013362507	88	59	0	100	1	0.04390764851829447	3.610831423592575	0.0	0.47187816367369845	0.0	0.25655122981121475	0.4830506566535827	0.4830506566535827	0.8064483530577407	0.79048326071693	0.2214153063979911	0.7785846936020092	0.004593114330184902	2.7246965099660727	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
480000	-8952.499914506167	-8530.691036072194	-421.8088784339726	-8530.691036072194	10.459590760697127	209.97489534225497	92	65	1	99	0	0.0379050233574495	3.135333355612619	0.0	0.3493000317756792	0.0	0.32249772350297257	0.5194939585492085	0.5194939585492085	0.9532783451072191	0.7645734325306612	0.2214153063979911	0.7785846936020092	0.00502943165595833	2.7246965099660727	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
481000	-8944.82969979409	-8522.942584340577	-421.88711545351424	-8522.942584340577	10.08717880986818	210.80095695832816	100	73	1	99	0	0.011335963560732763	2.999996179246047	0.0	0.3277189957604221	0.0	0.3305967624622602	0.5038517811700195	0.5038517811700195	1.0973766295718934	0.8652309432571129	0.2214153063979911	0.7785846936020092	0.005111667596385585	2.7246965099660727	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
482000	-8945.560516640406	-8525.375978512035	-420.1845381283711	-8525.375978512035	10.221664091521081	209.5137304955993	105	76	0	100	1	0.03531080926517662	3.5688964652681987	0.0	0.24975448682053963	0.0	0.2781216719197234	0.525217414809583	0.525217414809583	0.9740197276285172	0.9262411946696352	0.2214153063979911	0.7785846936020092	0.004923595490900119	2.7246965099660727	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
483000	-8947.816595338798	-8528.100294316477	-419.71630102232075	-8528.100294316477	10.525774047391518	211.38114828466615	110	83	1	99	0	0.015177646030197061	3.5188647111659184	0.0	0.21573243181312396	0.0	0.21837423798834116	0.47431266877280287	0.47431266877280287	1.1968549592039868	1.038464932450519	0.737663389519262	0.2623366104807383	0.00512525183446761	2.7246965099660727	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
484000	-8941.770753131415	-8531.15896783806	-410.6117852933549	-8531.15896783806	9.680862434795092	205.09114483954846	100	73	1	99	0	0.021720103746900248	3.366396840559418	0.0	0.326531641176055	0.0	0.27992880715755575	0.5224340502213253	0.5224340502213253	1.1001210501963923	0.8282698098550169	0.737663389519262	0.2623366104807383	0.004976151797304194	2.7246965099660727	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
485000	-8941.826692140614	-8526.286412304262	-415.5402798363522	-8526.286412304262	10.553376450711923	208.4252471698782	108	81	1	99	0	0.008762723705876328	3.612989150150282	0.0	0.28694887560174925	0.0	0.26564613524053976	0.5169244022379558	0.5169244022379558	1.3519825541885273	0.9492951378809076	0.737663389519262	0.2623366104807383	0.005161123690540847	2.7246965099660727	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
486000	-8934.815896814438	-8524.266877750715	-410.5490190637237	-8524.266877750715	9.92576524203178	204.5661572719414	110	83	1	99	0	0.012233576117058454	3.1836228495914867	0.0	0.2618700613249363	0.0	0.3014611999064966	0.500560753339024	0.500560753339024	1.2732927647680152	0.9728404379100017	0.923780731993624	0.0762192680063764	0.0049132401620053156	2.7246965099660727	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
487000	-8939.85018148229	-8523.074530826836	-416.7756506554535	-8523.074530826836	9.649665987679754	204.6463575008338	113	84	0	100	1	0.08444652689439253	3.1593894896340644	0.0	0.28238834905356835	0.0	0.18961079116089868	0.49197936105828377	0.49197936105828377	1.2659990864902895	0.7837243237747559	0.4711377762998289	0.5288622237001714	0.005375970813715944	2.7246965099660727	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
488000	-8934.044480001334	-8522.876138915155	-411.1683410861784	-8522.876138915155	9.355652283600975	205.0839233090419	114	85	0	100	1	0.06471938456322376	2.958276897433041	0.0	0.3367245665572783	0.0	0.31768245080953883	0.5043797749280781	0.5043797749280781	1.632288724431004	0.8141341664467602	0.4711377762998289	0.5288622237001714	0.005073739443745703	2.6139194199829303	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
489000	-8933.187849152113	-8521.368358159114	-411.81949099299976	-8521.368358159114	9.30666908549095	202.26151465500428	93	67	2	98	0	0.10387555351070693	3.135498918004784	0.0	0.5868953516776816	0.0	0.3441195536590427	0.48386307030874204	0.48386307030874204	1.3749866850865449	0.6753416111470902	0.4711377762998289	0.5288622237001714	0.0049926135384595165	2.6139194199829303	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
490000	-8939.439583779254	-8523.819013804989	-415.620569974265	-8523.819013804989	9.483352483324781	202.87537272212566	109	83	2	98	0	0.10530378956008091	2.6975076508618394	0.0	0.4819050553500152	0.0	0.3652245058398204	0.4957629952581429	0.4957629952581429	1.4860226488611865	0.8192273413052423	0.4711377762998289	0.5288622237001714	0.0054283004792337495	2.6139194199829303	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
491000	-8943.987885210188	-8525.052172968783	-418.9357122414059	-8525.052172968783	9.573524422638387	203.21502191094845	110	85	3	97	0	0.1571170096584241	3.083880560048465	0.0	0.3829886500876924	0.0	0.3302541531041256	0.49775309973682896	0.49775309973682896	1.2907397390435773	0.8132144135613084	0.4711377762998289	0.5288622237001714	0.005141359038442263	2.6139194199829303	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
492000	-8937.38572830906	-8526.220778330031	-411.1649499790284	-8526.220778330031	9.588011392516695	203.2393325471337	115	86	0	100	1	0.02380510612271866	3.343614046508987	0.0	0.3385575233407197	0.0	0.2834792240362519	0.48100890792686457	0.48100890792686457	1.4556696456285068	0.9523455646154574	0.4711377762998289	0.5288622237001714	0.004931565165723763	2.6139194199829303	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
493000	-8944.332624161709	-8519.371210634905	-424.9614135268045	-8519.371210634905	10.355378309888792	208.51717220910382	115	87	1	99	1	0.015088196988285316	2.978898783231369	0.0	0.4140490704182687	0.0	0.3662159395217742	0.4795940586891885	0.4795940586891885	1.287259608087427	0.8112005642035366	0.4711377762998289	0.5288622237001714	0.005163660442544173	2.6139194199829303	0.2495464614728675	0.2564028731099723	0.2518050227083549	0.2422456427088053
494000	-8944.77779957388	-8525.760778880582	-419.0170206932981	-8525.760778880582	9.514335176798014	201.95289811357023	108	82	2	98	0	0.06901662765321277	2.569058705447689	0.0	0.4905152494559892	0.0	0.257765048957419	0.5588377443042986	0.5588377443042986	1.233434635643822	0.6861376229810062	0.41943661630703055	0.5805633836929698	0.005350747289025518	2.9045008088230286	0.2495464614728675	0.23883687574353893	0.2518050227083549	0.25981164007523866
495000	-8944.624845086506	-8530.54029387727	-414.0845512092359	-8530.54029387727	9.393835935185754	201.76555573140487	110	86	4	96	0	0.2253612791520754	2.9575209378140688	0.0	0.43972210903915604	0.0	0.421056012624795	0.45660944600783415	0.45660944600783415	1.4630986433716342	0.8273505951421767	0.41943661630703055	0.5805633836929698	0.005072279362752017	2.9045008088230286	0.2495464614728675	0.23883687574353893	0.2518050227083549	0.25981164007523866
496000	-8946.067993512674	-8526.145189955276	-419.9228035573978	-8526.145189955276	9.589315585571683	208.1024732674557	91	63	1	99	1	0.32073317521198097	3.6731710548147825	0.0	0.32536676491640637	0.0	0.34939134661060306	0.48678275557102957	0.48678275557102957	0.9930629341967747	0.8051806191039994	0.41943661630703055	0.5805633836929698	0.0053766185665425886	2.9045008088230286	0.2495464614728675	0.23883687574353893	0.2518050227083549	0.25981164007523866
497000	-8935.120212644131	-8519.396672591132	-415.7235400529982	-8519.396672591132	9.871782741465337	204.28698041330128	103	75	1	99	1	0.0432524160513239	3.2710748306141886	0.0	0.30602685707931576	0.0	0.3645429715881974	0.4654517991902125	0.4654517991902125	1.1431311560857131	0.9297985957478369	0.41943661630703055	0.5805633836929698	0.005093949213118649	2.4870661505487273	0.2495464614728675	0.24861514163773268	0.2518050227083549	0.25003337418104493
498000	-8943.049187545897	-8523.208592193148	-419.84059535274986	-8523.208592193148	9.89714848346735	209.13512309248756	109	83	2	98	0	0.04610673095933023	3.1207294795399596	0.0	0.3307705592641914	0.0	0.35123510523994494	0.48960417448537763	0.48960417448537763	1.4850238150842556	0.7890278449663543	0.41943661630703055	0.5805633836929698	0.005036629505504748	2.814360663158056	0.25107563107027225	0.24708597204032792	0.2518050227083549	0.25003337418104493
499000	-8930.666236905106	-8521.220613464282	-409.44562344082385	-8521.220613464282	9.079051093190388	203.06772715384955	115	88	1	99	0	0.1493871594071339	3.5787551252336405	0.0	0.3513935415929603	0.0	0.3668795558350737	0.4576859221730414	0.4576859221730414	1.434365405736344	0.934656884809002	0.41943661630703055	0.5805633836929698	0.0055627741231129325	2.814360663158056	0.25107563107027225	0.24708597204032792	0.2518050227083549	0.25003337418104493
500000	-8934.587057030061	-8517.546011251568	-417.04104577849296	-8517.546011251568	9.440247716680442	202.59963065765334	122	95	2	98	1	0.32980439794813865	2.9550433812631014	0.0	0.4139871779520916	0.0	0.3519660170291374	0.5036984566861662	0.5036984566861662	1.4395373363601514	1.0010185922889323	0.41943661630703055	0.5805633836929698	0.005020414381031589	2.814360663158056	0.25107563107027225	0.24708597204032792	0.2518050227083549	0.25003337418104493
501000	-8941.35475030002	-8521.215462655042	-420.13928764497905	-8521.215462655042	10.19242205374368	200.14745045568463	110	87	5	95	0	0.3339070107747074	3.040285753002539	0.0	0.2944453987926168	0.0	0.4841582520671117	0.4426443118705177	0.4426443118705177	1.5769147310109823	1.0159037851381085	0.41943661630703055	0.5805633836929698	0.0052357556732240745	2.814360663158056	0.25107563107027225	0.24708597204032792	0.2518050227083549	0.25003337418104493
502000	-8943.325409346628	-8519.336868693008	-423.988540653619	-8519.336868693008	9.37901442600119	202.27987987895094	101	80	7	93	0	1.0782284202704355	3.165749094785342	0.0	0.3397268216073656	0.0	0.2485693314746877	0.4747190329604903	0.4747190329604903	1.446712198076122	0.8432924757465006	0.41943661630703055	0.5805633836929698	0.005392371998944426	2.814360663158056	0.25107563107027225	0.24708597204032792	0.2518050227083549	0.25003337418104493
503000	-8955.389459725764	-8527.118819596037	-428.27064012972664	-8527.118819596037	9.443653938749346	202.60800323562043	121	106	13	87	0	0.8738252204656253	3.1474518386996664	0.0	0.2516195795377077	0.0	0.312276701336204	0.5172928408187784	0.5172928408187784	1.5466755945876636	1.1365090444414223	0.6995419807135911	0.30045801928640925	0.00498777566311405	2.814360663158056	0.25107563107027225	0.24708597204032792	0.25111851435343746	0.2507198825359624
504000	-8951.916728566146	-8521.010183145756	-430.90654542038936	-8521.010183145756	9.164047988012609	202.693186685838	126	111	13	87	0	0.7497761271016988	3.1356752370097647	0.0	0.29380062885712205	0.0	0.3087407136567765	0.5140479409188009	0.5140479409188009	1.2504238749871541	1.0632069048609012	0.6995419807135911	0.30045801928640925	0.005041897805731816	2.814360663158056	0.25107563107027225	0.24708597204032792	0.25111851435343746	0.2507198825359624
505000	-8956.60721459031	-8517.353004943247	-439.2542096470643	-8517.353004943247	9.483341486195258	205.13038669219173	129	118	17	83	0	0.9455849630042172	2.6832286640719745	0.0	0.2537271676715509	0.0	0.3509772060352055	0.5137710875218077	0.5137710875218077	1.4091666444965087	1.138072036201229	0.6995419807135911	0.30045801928640925	0.005270987407292296	2.814360663158056	0.25107563107027225	0.24708597204032792	0.25111851435343746	0.2507198825359624
506000	-8964.600120080277	-8519.220263703293	-445.3798563769827	-8519.220263703293	9.30919182906147	211.06949977025127	135	120	13	87	0	1.1564759775312645	2.8148218919978163	0.0	0.30225712372097	0.0	0.29435392797310467	0.5068329828493314	0.5068329828493314	1.6983513602864244	0.9801584394416519	0.6995419807135911	0.30045801928640925	0.005045797950780035	2.7933546548991006	0.25107563107027225	0.25133837740779097	0.25111851435343746	0.24646747716849937
507000	-8965.33206308795	-8516.42067374488	-448.91138934306946	-8516.42067374488	10.142913668112143	211.84055146275742	132	119	15	85	0	1.3173678876762358	2.4715956642160375	0.0	0.20560964525061903	0.0	0.33385227064140044	0.4899314899183126	0.4899314899183126	1.859712388824805	1.055248569414341	0.6995419807135911	0.30045801928640925	0.005148257030443436	2.681677020938511	0.25107563107027225	0.24613399537435812	0.25632289638687034	0.24646747716849937
508000	-8968.526892379528	-8527.349338937058	-441.1775534424697	-8527.349338937058	9.45282926980956	207.82449581393007	113	96	11	89	0	0.9854478495560697	3.002582274692219	0.0	0.2458504524987624	0.0	0.25840708993013023	0.5131225272071476	0.5131225272071476	1.5287234422090707	0.9048205333487521	0.6995419807135911	0.30045801928640925	0.005423008275525166	2.681677020938511	0.25107563107027225	0.24613399537435812	0.25632289638687034	0.24646747716849937
509000	-8974.769864082922	-8524.418258252384	-450.3516058305382	-8524.418258252384	9.613764519338504	209.10080896894033	119	108	17	83	0	1.2038094003738773	3.000836067650453	0.0	0.26789207216800787	0.0	0.4209173187242042	0.4901955577729923	0.4901955577729923	1.129019756585378	0.9314011021075312	0.6995419807135911	0.30045801928640925	0.0052128407601613955	2.681677020938511	0.25107563107027225	0.24613399537435812	0.25632289638687034	0.24646747716849937
510000	-8974.424650851155	-8520.932440637729	-453.4922102134263	-8520.932440637729	9.97672355294177	210.6932352534027	126	119	21	79	0	1.462718897446956	2.6142997127060257	0.0	0.25266910818435223	0.0	0.3005692407524588	0.5308108068544118	0.5308108068544118	1.373774740644463	0.915326344883306	0.6995419807135911	0.30045801928640925	0.004909016807178802	2.681677020938511	0.25107563107027225	0.24613399537435812	0.25632289638687034	0.24646747716849937
511000	-8973.338500440846	-8524.699906558677	-448.6385938821693	-8524.699906558677	9.653174567567	209.33553497810178	110	97	15	85	0	1.0654806263223622	2.972854361615404	0.0	0.21702378403214495	0.0	0.24743297633508368	0.5479442912189636	0.5479442912189636	1.418997372514968	0.9454575338703843	0.6995419807135911	0.30045801928640925	0.005240148471563844	2.681677020938511	0.25107563107027225	0.24613399537435812	0.25632289638687034	0.24646747716849937
512000	-8971.63449461427	-8514.720898789585	-456.91359582468664	-8514.720898789585	9.792130108278359	216.42013747333837	115	100	13	87	0	0.8462428742275374	2.8436979758808514	0.0	0.25023349099867503	0.0	0.2897769843825703	0.5078488853828286	0.5078488853828286	1.3269334293927353	0.8533132474845917	0.6995419807135911	0.30045801928640925	0.004709572225537856	2.681677020938511	0.25107563107027225	0.24613399537435812	0.25632289638687034	0.24646747716849937
513000	-8982.647053419021	-8517.232489052358	-465.414564366664	-8517.232489052358	10.117448667156117	219.04221850596002	119	101	10	90	0	0.4287898842763168	2.2997048455608464	0.0	0.3969031360975488	0.0	0.40381793859537285	0.4852978550012838	0.4852978550012838	1.5700474639478175	0.8806652050661201	0.47462732764352256	0.5253726723564778	0.0047797316224385995	2.681677020938511	0.25107563107027225	0.24613399537435812	0.25632289638687034	0.24646747716849937
514000	-8977.039810801878	-8514.154865795654	-462.88494500622494	-8514.154865795654	9.278576427292634	217.72162380851586	121	105	12	88	0	0.8953702524978224	3.217758739456748	0.0	0.33008827200134505	0.0	0.41285311207502234	0.4867096187368785	0.4867096187368785	1.441451047106373	0.9804459404313282	0.47462732764352256	0.5253726723564778	0.004933539202543495	2.681677020938511	0.25107563107027225	0.24613399537435812	0.25632289638687034	0.24646747716849937
515000	-8958.12713184241	-8512.073801428172	-446.0533304142369	-8512.073801428172	9.948480075699075	214.2101138346311	112	90	7	93	1	0.7754387611306384	3.2954150852405677	0.0	0.3048214606181366	0.0	0.36285421048723054	0.46579556794714405	0.46579556794714405	1.2653118900014422	0.7640355424961585	0.47462732764352256	0.5253726723564778	0.004904246903044355	2.4910735606372074	0.25107563107027225	0.24613399537435812	0.25632289638687034	0.24646747716849937
516000	-8948.970988464342	-8510.365965292913	-438.60502317142874	-8510.365965292913	9.727566450976209	211.46132309960032	128	110	10	90	0	0.47037942071416683	3.039056158390473	0.0	0.3178106094966791	0.0	0.38751997833339474	0.48449468745752206	0.48449468745752206	1.3687782233813144	1.0972810522796184	0.7995758770344608	0.20042412296553946	0.004923961364246056	2.4910735606372074	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
517000	-8953.133789441594	-8516.243491600791	-436.8902978408024	-8516.243491600791	9.602179090840313	214.8780712322208	141	121	8	92	0	0.8115398236399539	3.04805179946861	0.0	0.23972353685266995	0.0	0.332260625757167	0.5332524697432035	0.5332524697432035	1.5011222116708827	1.0652843297314747	0.7995758770344608	0.20042412296553946	0.004742552319574672	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
518000	-8953.742814067959	-8517.443172904652	-436.2996411633071	-8517.443172904652	9.515208518290258	211.64802654089664	131	111	8	92	0	0.8060868026459395	3.1245932679173163	0.0	0.25141589293904776	0.0	0.3077608119184026	0.4860196870830421	0.4860196870830421	1.5430813261654786	1.1190983857830694	0.7995758770344608	0.20042412296553946	0.004898665259069248	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
519000	-8961.231770984472	-8515.189502941266	-446.0422680432049	-8515.189502941266	9.7906666084689	213.7811731403727	138	119	9	91	0	0.6670058234409941	3.400713998988438	0.0	0.30916084092001866	0.0	0.3019826093367556	0.4683020678056657	0.4683020678056657	1.3271189268715733	1.0001197676370224	0.7995758770344608	0.20042412296553946	0.004793231427908038	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
520000	-8973.313199880178	-8519.989263267988	-453.32393661219	-8519.989263267988	9.825890020489958	218.2258160849142	124	105	9	91	0	0.5139667554058496	2.886358175624115	0.0	0.24278446365558776	0.0	0.3060167403570008	0.46231181884944056	0.46231181884944056	1.541119391841567	0.9546932373108018	0.7995758770344608	0.20042412296553946	0.00495420761677662	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
521000	-8980.372914009957	-8534.702037231977	-445.6708767779798	-8534.702037231977	9.768290768819256	218.12359544444877	126	103	5	95	0	0.330524295172904	2.3967980802394107	0.0	0.4755728467761605	0.0	0.3646532577442702	0.52437547105457	0.52437547105457	1.620381437445918	0.7831116463637662	0.7995758770344608	0.20042412296553946	0.005028631012527963	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
522000	-8978.764808032225	-8541.233730359534	-437.5310776726918	-8541.233730359534	9.380682570754692	215.9504406996126	113	90	5	95	0	0.5351697285102385	3.114981297307799	0.0	0.39871185284764893	0.0	0.29937760141169867	0.4482753830556109	0.4482753830556109	1.5002766537332581	0.7250663906382766	0.7995758770344608	0.20042412296553946	0.005103399803483339	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
523000	-8965.630585487941	-8530.115308488035	-435.5152769999052	-8530.115308488035	8.986251215670451	212.19790673268784	119	96	5	95	0	0.3584620821224777	2.800952817796747	0.0	0.589136069043034	0.0	0.30133177707405157	0.5144511493329676	0.5144511493329676	1.563323190676146	0.7989528489078438	0.7995758770344608	0.20042412296553946	0.004975036685560427	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
524000	-8975.721520018937	-8532.203347894132	-443.51817212480483	-8532.203347894132	9.080743810314233	214.0922557580634	115	95	8	92	0	0.5897256254830466	2.65852848287962	0.0	0.35903544548767097	0.0	0.39268421716550594	0.4835789235871951	0.4835789235871951	1.205467923159114	0.8338598998941129	0.7995758770344608	0.20042412296553946	0.004850216510325229	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
525000	-8982.183515755225	-8530.780648161788	-451.40286759343684	-8530.780648161788	9.771033323287668	214.25608543806356	117	98	9	91	0	0.4376352866419355	3.697823748034117	0.0	0.2812392171734987	0.0	0.29548337800260877	0.452575160370381	0.452575160370381	0.9729259719192315	1.0469806658358642	0.7298608049100216	0.2701391950899786	0.0047077697276464315	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
526000	-8956.038035905047	-8522.743696203579	-433.29433970146715	-8522.743696203579	9.573899821236072	206.83128765337713	134	114	8	92	0	0.1999371184935308	3.0091078846362365	0.0	0.38111796581799645	0.0	0.4497354031195256	0.4680045712327014	0.4680045712327014	1.355143899607577	1.11855432374471	0.7298608049100216	0.2701391950899786	0.00501192847428976	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
527000	-8975.480428761211	-8528.539781523014	-446.94064723819776	-8528.539781523014	9.22840753799869	209.48860361532707	132	114	10	90	0	0.4873392096722836	2.7911546148216653	0.0	0.4804190696734362	0.0	0.364374456165684	0.520855753210444	0.520855753210444	1.3412016329914642	1.172160126609088	0.7298608049100216	0.2701391950899786	0.004986516814654253	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
528000	-8965.742216282439	-8527.249397551885	-438.492818730554	-8527.249397551885	9.444730877224693	211.14175583759422	117	94	5	95	0	0.6604462301745911	3.3699228240738837	0.0	0.2887549709961811	0.0	0.32201294718468426	0.46122961919573746	0.46122961919573746	1.05339471400013	1.0006942403261732	0.7298608049100216	0.2701391950899786	0.004802781534049349	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
529000	-8960.496308148324	-8519.898455461574	-440.5978526867502	-8519.898455461574	9.601915595913262	212.37634009429175	113	87	3	97	1	0.6130892866326849	2.773727117699055	0.0	0.22988252595414832	0.0	0.2657252642742505	0.518637252541349	0.518637252541349	1.3478144972083892	1.0818408596535325	0.7298608049100216	0.2701391950899786	0.00498983658357762	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
530000	-8965.046227230689	-8525.568675915725	-439.47755131496274	-8525.568675915725	9.75100138162431	213.6177405110792	102	78	4	96	0	0.20176996166740935	2.959866657525724	0.0	0.23084398952467325	0.0	0.3239151443762883	0.5298108142682316	0.5298108142682316	1.1708967254531522	0.9425188354200631	0.7298608049100216	0.2701391950899786	0.004788772149328911	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
531000	-8982.805938073352	-8542.033901208162	-440.77203686518953	-8542.033901208162	10.221447505429895	215.44215747411613	103	80	5	95	0	0.5813768452301973	3.3320964347757887	0.0	0.30510077074960323	0.0	0.2880314116135013	0.5038347147086014	0.5038347147086014	1.1184847192815304	0.7102400696812762	0.7298608049100216	0.2701391950899786	0.0048303467079917825	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
532000	-8975.770783394131	-8540.921383096815	-434.8494002973172	-8540.921383096815	9.320575496162705	211.39849522571137	111	89	6	94	0	0.5346054810384835	2.835443584715621	0.0	0.5277458479688156	0.0	0.32778864726121004	0.49551151547133176	0.49551151547133176	1.5965836200540888	0.7834172951422192	0.7298608049100216	0.2701391950899786	0.005059429760200818	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
533000	-8962.586980377566	-8528.274636121814	-434.3123442557514	-8528.274636121814	9.601455131275504	208.45774942464496	108	86	6	94	0	0.45717770546962816	2.781874291498622	0.0	0.4594268365850592	0.0	0.4129810528406622	0.48753128001571666	0.48753128001571666	1.3138346731436559	0.9385096578893193	0.7298608049100216	0.2701391950899786	0.005142595516066602	2.6514647243856344	0.2403143357234947	0.24468384037539564	0.2614228875145096	0.2535789363866001
